run_id,task,input_id,depth,condition,paraphrase_idx,position,position_idx,divergence,out_len,base_len,len_ratio,schema_violation,judge_score,base_judge_score,agent_model,backend,embedder
summarization|sum_3|d1|p6|first,summarization,sum_3,1,perturbed,6,first,0,0.1142759919166565,447,854,0.5234192037470726,,9,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d1|p7|first,summarization,sum_3,1,perturbed,7,first,0,0.11580806970596313,450,854,0.5269320843091335,,8,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d1|p8|first,summarization,sum_3,1,perturbed,8,first,0,0.14465343952178955,418,854,0.4894613583138173,,7,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_3|d1|p9|first,summarization,sum_3,1,perturbed,9,first,0,0.007165670394897461,853,854,0.9988290398126464,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d1|p3|first,summarization,sum_4,1,perturbed,3,first,0,0.00386965274810791,564,586,0.962457337883959,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d1|p4|first,summarization,sum_4,1,perturbed,4,first,0,0.08519494533538818,485,586,0.8276450511945392,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d1|p5|first,summarization,sum_4,1,perturbed,5,first,0,0.03657001256942749,523,586,0.8924914675767918,,10,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d1|p6|first,summarization,sum_4,1,perturbed,6,first,0,0.006018936634063721,555,586,0.947098976109215,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d1|p7|first,summarization,sum_4,1,perturbed,7,first,0,0.055271029472351074,493,586,0.841296928327645,,10,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d1|p8|first,summarization,sum_4,1,perturbed,8,first,0,0.005870461463928223,583,586,0.9948805460750854,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_4|d1|p9|first,summarization,sum_4,1,perturbed,9,first,0,0.008903145790100098,570,586,0.9726962457337884,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p0|first,code_review,cr_0,2,perturbed,0,first,0,0.12535977363586426,3292,3565,0.9234221598877981,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p2|first,code_review,cr_0,2,perturbed,2,first,0,0.14226138591766357,3784,3565,1.0614305750350632,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p1|first,code_review,cr_0,2,perturbed,1,first,0,0.104775071144104,3647,3565,1.0230014025245442,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p3|first,code_review,cr_0,2,perturbed,3,first,0,0.06252932548522949,3327,3565,0.9332398316970547,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p5|first,code_review,cr_0,2,perturbed,5,first,0,0.06358987092971802,2670,3565,0.7489481065918654,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p6|first,code_review,cr_0,2,perturbed,6,first,0,0.0861024260520935,3557,3565,0.9977559607293127,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p4|first,code_review,cr_0,2,perturbed,4,first,0,0.13639473915100098,3359,3565,0.9422159887798036,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p7|first,code_review,cr_0,2,perturbed,7,first,0,0.15525448322296143,3435,3565,0.9635343618513323,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p8|first,code_review,cr_0,2,perturbed,8,first,0,0.13368433713912964,3079,3565,0.8636746143057503,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p0|last,code_review,cr_0,2,perturbed,0,last,1,0.2068161964416504,3406,3565,0.9553997194950912,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p2|last,code_review,cr_0,2,perturbed,2,last,1,0.07222247123718262,2371,3565,0.6650771388499299,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p1|last,code_review,cr_0,2,perturbed,1,last,1,0.032398879528045654,3297,3565,0.9248246844319775,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p9|first,code_review,cr_0,2,perturbed,9,first,0,0.2727915048599243,2349,3565,0.65890603085554,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p4|last,code_review,cr_0,2,perturbed,4,last,1,0.10858798027038574,2916,3565,0.8179523141654979,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p5|last,code_review,cr_0,2,perturbed,5,last,1,0.01949453353881836,2440,3565,0.6844319775596073,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p3|last,code_review,cr_0,2,perturbed,3,last,1,0.022760748863220215,2473,3565,0.6936886395511922,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p6|last,code_review,cr_0,2,perturbed,6,last,1,0.019409775733947754,3495,3565,0.9803646563814866,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p7|last,code_review,cr_0,2,perturbed,7,last,1,0.07628452777862549,3332,3565,0.9346423562412343,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p8|last,code_review,cr_0,2,perturbed,8,last,1,0.17347276210784912,2875,3565,0.8064516129032258,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d2|p9|last,code_review,cr_0,2,perturbed,9,last,1,0.024408340454101562,2382,3565,0.6681626928471248,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p0|first,code_review,cr_1,2,perturbed,0,first,0,0.09084904193878174,2525,2471,1.0218535006070417,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p2|first,code_review,cr_1,2,perturbed,2,first,0,0.11255776882171631,2326,2471,0.9413193039255362,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p1|first,code_review,cr_1,2,perturbed,1,first,0,0.06446820497512817,3167,2471,1.2816673411574262,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p3|first,code_review,cr_1,2,perturbed,3,first,0,0.11673247814178467,2413,2471,0.9765277215702145,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p4|first,code_review,cr_1,2,perturbed,4,first,0,0.0629546046257019,3107,2471,1.2573856738162688,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p5|first,code_review,cr_1,2,perturbed,5,first,0,0.10315847396850586,2358,2471,0.9542695265074869,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p7|first,code_review,cr_1,2,perturbed,7,first,0,0.0911937952041626,2758,2471,1.1161473087818696,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p8|first,code_review,cr_1,2,perturbed,8,first,0,0.08659172058105469,2346,2471,0.9494131930392553,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p6|first,code_review,cr_1,2,perturbed,6,first,0,0.08604443073272705,3600,2471,1.4569000404694457,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p0|last,code_review,cr_1,2,perturbed,0,last,1,0.10687226057052612,3479,2471,1.4079320113314449,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p9|first,code_review,cr_1,2,perturbed,9,first,0,0.09784609079360962,2642,2471,1.0692027519222986,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p2|last,code_review,cr_1,2,perturbed,2,last,1,0.07525777816772461,2549,2471,1.0315661675435046,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p3|last,code_review,cr_1,2,perturbed,3,last,1,0.05597269535064697,2225,2471,0.9004451639012545,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p1|last,code_review,cr_1,2,perturbed,1,last,1,0.09981417655944824,2454,2471,0.9931201942533388,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p4|last,code_review,cr_1,2,perturbed,4,last,1,0.07224440574645996,2450,2471,0.9915014164305949,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p5|last,code_review,cr_1,2,perturbed,5,last,1,0.13046890497207642,1804,2471,0.7300687980574666,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p6|last,code_review,cr_1,2,perturbed,6,last,1,0.10010969638824463,3679,2471,1.4888709024686362,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p7|last,code_review,cr_1,2,perturbed,7,last,1,0.09418976306915283,3212,2471,1.2998785916632942,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p8|last,code_review,cr_1,2,perturbed,8,last,1,0.09706389904022217,2505,2471,1.0137596114933225,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d2|p9|last,code_review,cr_1,2,perturbed,9,last,1,0.09229731559753418,2142,2471,0.8668555240793201,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p0|first,code_review,cr_2,2,perturbed,0,first,0,0.10281538963317871,3469,3132,1.1075989782886335,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p1|first,code_review,cr_2,2,perturbed,1,first,0,0.1458020806312561,2922,3132,0.9329501915708812,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p2|first,code_review,cr_2,2,perturbed,2,first,0,0.07823807001113892,3363,3132,1.0737547892720307,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p5|first,code_review,cr_2,2,perturbed,5,first,0,0.10109716653823853,2472,3132,0.789272030651341,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p3|first,code_review,cr_2,2,perturbed,3,first,0,0.39363980293273926,2598,3132,0.8295019157088123,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p4|first,code_review,cr_2,2,perturbed,4,first,0,0.1363559365272522,3643,3132,1.163154533844189,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p6|first,code_review,cr_2,2,perturbed,6,first,0,0.1254112720489502,3648,3132,1.1647509578544062,,5,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p7|first,code_review,cr_2,2,perturbed,7,first,0,0.3733275532722473,2745,3132,0.8764367816091954,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p8|first,code_review,cr_2,2,perturbed,8,first,0,0.19287848472595215,3557,3132,1.1356960408684547,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p9|first,code_review,cr_2,2,perturbed,9,first,0,0.1361982822418213,3601,3132,1.1497445721583652,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p0|last,code_review,cr_2,2,perturbed,0,last,1,0.14842957258224487,3655,3132,1.16698595146871,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p1|last,code_review,cr_2,2,perturbed,1,last,1,0.15023374557495117,3677,3132,1.1740102171136655,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p2|last,code_review,cr_2,2,perturbed,2,last,1,0.08357322216033936,2915,3132,0.9307151979565773,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p4|last,code_review,cr_2,2,perturbed,4,last,1,0.09746253490447998,2460,3132,0.7854406130268199,,5,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p3|last,code_review,cr_2,2,perturbed,3,last,1,0.12419062852859497,3583,3132,1.1439974457215836,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p5|last,code_review,cr_2,2,perturbed,5,last,1,0.10330569744110107,2602,3132,0.830779054916986,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p6|last,code_review,cr_2,2,perturbed,6,last,1,0.09443342685699463,3657,3132,1.167624521072797,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p7|last,code_review,cr_2,2,perturbed,7,last,1,0.12779074907302856,3804,3132,1.21455938697318,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p8|last,code_review,cr_2,2,perturbed,8,last,1,0.07203328609466553,3454,3132,1.102809706257982,,6,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d2|p9|last,code_review,cr_2,2,perturbed,9,last,1,0.13803595304489136,3382,3132,1.0798212005108556,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p0|first,code_review,cr_3,2,perturbed,0,first,0,0.058126628398895264,3711,3435,1.080349344978166,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p2|first,code_review,cr_3,2,perturbed,2,first,0,0.08617162704467773,3595,3435,1.0465793304221251,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p3|first,code_review,cr_3,2,perturbed,3,first,0,0.09815669059753418,3561,3435,1.0366812227074236,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p4|first,code_review,cr_3,2,perturbed,4,first,0,0.07748496532440186,3731,3435,1.0861717612809316,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p1|first,code_review,cr_3,2,perturbed,1,first,0,0.059816718101501465,3675,3435,1.0698689956331877,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p5|first,code_review,cr_3,2,perturbed,5,first,0,0.055680036544799805,3545,3435,1.032023289665211,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p6|first,code_review,cr_3,2,perturbed,6,first,0,0.08150774240493774,3640,3435,1.059679767103348,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p8|first,code_review,cr_3,2,perturbed,8,first,0,0.0835946798324585,3564,3435,1.0375545851528385,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p0|last,code_review,cr_3,2,perturbed,0,last,1,0.024961233139038086,3486,3435,1.0148471615720525,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p7|first,code_review,cr_3,2,perturbed,7,first,0,0.08003687858581543,3521,3435,1.0250363901018922,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p9|first,code_review,cr_3,2,perturbed,9,first,0,0.05790102481842041,3792,3435,1.1039301310043668,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p1|last,code_review,cr_3,2,perturbed,1,last,1,0.05092442035675049,3661,3435,1.0657933042212517,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p2|last,code_review,cr_3,2,perturbed,2,last,1,0.03202557563781738,3675,3435,1.0698689956331877,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p3|last,code_review,cr_3,2,perturbed,3,last,1,0.07285833358764648,3541,3435,1.030858806404658,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p4|last,code_review,cr_3,2,perturbed,4,last,1,0.09794735908508301,3135,3435,0.9126637554585153,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p5|last,code_review,cr_3,2,perturbed,5,last,1,0.09130346775054932,3424,3435,0.9967976710334789,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p6|last,code_review,cr_3,2,perturbed,6,last,1,0.0696759819984436,3457,3435,1.0064046579330421,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p8|last,code_review,cr_3,2,perturbed,8,last,1,0.06030690670013428,3524,3435,1.025909752547307,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p9|last,code_review,cr_3,2,perturbed,9,last,1,0.06604510545730591,3659,3435,1.0652110625909752,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d2|p7|last,code_review,cr_3,2,perturbed,7,last,1,0.06009131669998169,3536,3435,1.0294032023289665,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p0|first,code_review,cr_4,2,perturbed,0,first,0,0.0598415732383728,3685,3743,0.9845044082286936,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p1|first,code_review,cr_4,2,perturbed,1,first,0,0.17500579357147217,3408,3743,0.9104995992519369,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p2|first,code_review,cr_4,2,perturbed,2,first,0,0.33644628524780273,3657,3743,0.9770237777184076,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p3|first,code_review,cr_4,2,perturbed,3,first,0,0.08172178268432617,3302,3743,0.8821800694629975,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p5|first,code_review,cr_4,2,perturbed,5,first,0,0.04849076271057129,3017,3743,0.8060379374833022,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p4|first,code_review,cr_4,2,perturbed,4,first,0,0.05673789978027344,3632,3743,0.9703446433342239,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p6|first,code_review,cr_4,2,perturbed,6,first,0,0.07611608505249023,3564,3743,0.9521773978092439,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p7|first,code_review,cr_4,2,perturbed,7,first,0,0.04651975631713867,3622,3743,0.9676729895805504,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p8|first,code_review,cr_4,2,perturbed,8,first,0,0.08898848295211792,3262,3743,0.8714934544483035,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p0|last,code_review,cr_4,2,perturbed,0,last,1,0.019602179527282715,3518,3743,0.9398877905423457,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p9|first,code_review,cr_4,2,perturbed,9,first,0,0.17524725198745728,3570,3743,0.953780390061448,,9,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p1|last,code_review,cr_4,2,perturbed,1,last,1,0.07574635744094849,3752,3743,1.002404488378306,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p2|last,code_review,cr_4,2,perturbed,2,last,1,0.0901789665222168,3030,3743,0.8095110873630778,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p3|last,code_review,cr_4,2,perturbed,3,last,1,0.08448553085327148,3662,3743,0.9783596045952444,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p4|last,code_review,cr_4,2,perturbed,4,last,1,0.07410669326782227,2962,3743,0.7913438418380978,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p5|last,code_review,cr_4,2,perturbed,5,last,1,0.036792874336242676,2527,3743,0.6751269035532995,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p8|last,code_review,cr_4,2,perturbed,8,last,1,0.029435396194458008,2854,3743,0.7624899812984237,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p7|last,code_review,cr_4,2,perturbed,7,last,1,0.13419651985168457,3737,3743,0.9983970077477959,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p6|last,code_review,cr_4,2,perturbed,6,last,1,0.03725939989089966,3724,3743,0.9949238578680203,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d2|p9|last,code_review,cr_4,2,perturbed,9,last,1,0.03394198417663574,3239,3743,0.8653486508148543,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p0|first,research_plan,rp_0,2,perturbed,0,first,0,0.11419820785522461,3836,3515,1.0913229018492177,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p1|first,research_plan,rp_0,2,perturbed,1,first,0,0.11223220825195312,3904,3515,1.1106685633001423,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p2|first,research_plan,rp_0,2,perturbed,2,first,0,0.22422146797180176,3643,3515,1.0364153627311523,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p3|first,research_plan,rp_0,2,perturbed,3,first,0,0.2029111385345459,3674,3515,1.0452347083926032,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p4|first,research_plan,rp_0,2,perturbed,4,first,0,0.16789942979812622,3952,3515,1.1243243243243244,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p5|first,research_plan,rp_0,2,perturbed,5,first,0,0.14077532291412354,3522,3515,1.00199146514936,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p6|first,research_plan,rp_0,2,perturbed,6,first,0,0.17664074897766113,3611,3515,1.0273115220483642,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p7|first,research_plan,rp_0,2,perturbed,7,first,0,0.1727272868156433,3933,3515,1.1189189189189188,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p8|first,research_plan,rp_0,2,perturbed,8,first,0,0.1324118971824646,3502,3515,0.9963015647226173,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p9|first,research_plan,rp_0,2,perturbed,9,first,0,0.24726617336273193,3681,3515,1.047226173541963,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p0|last,research_plan,rp_0,2,perturbed,0,last,1,0.12564468383789062,3932,3515,1.1186344238975818,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p1|last,research_plan,rp_0,2,perturbed,1,last,1,0.2186855673789978,3837,3515,1.0916073968705549,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p2|last,research_plan,rp_0,2,perturbed,2,last,1,0.1828354001045227,3737,3515,1.063157894736842,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p3|last,research_plan,rp_0,2,perturbed,3,last,1,0.10651332139968872,3731,3515,1.0614509246088193,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p4|last,research_plan,rp_0,2,perturbed,4,last,1,0.15625447034835815,4053,3515,1.1530583214793741,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p5|last,research_plan,rp_0,2,perturbed,5,last,1,0.13182604312896729,3810,3515,1.0839260312944523,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p6|last,research_plan,rp_0,2,perturbed,6,last,1,0.12435257434844971,3695,3515,1.0512091038406828,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p7|last,research_plan,rp_0,2,perturbed,7,last,1,0.08881711959838867,4036,3515,1.148221906116643,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p8|last,research_plan,rp_0,2,perturbed,8,last,1,0.08158546686172485,3920,3515,1.1152204836415363,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d2|p9|last,research_plan,rp_0,2,perturbed,9,last,1,0.14822298288345337,4038,3515,1.1487908961593172,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d2|p0|first,research_plan,rp_1,2,perturbed,0,first,0,0.14268654584884644,3843,3490,1.1011461318051576,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d2|p1|first,research_plan,rp_1,2,perturbed,1,first,0,0.10737061500549316,3903,3490,1.1183381088825215,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d2|p2|first,research_plan,rp_1,2,perturbed,2,first,0,0.11279064416885376,3607,3490,1.0335243553008595,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d2|p3|first,research_plan,rp_1,2,perturbed,3,first,0,0.10443651676177979,3507,3490,1.0048710601719197,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d2|p4|first,research_plan,rp_1,2,perturbed,4,first,0,0.11947309970855713,3835,3490,1.0988538681948423,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
